city_name,date_time,percent_congestion
New York,2020-02-15 11:00:00,45.657532607350376
New York,2020-02-15 12:00:00,46.069652401043051
New York,2020-02-15 13:00:00,46.497028533053481
New York,2020-02-15 14:00:00,50.245563633224521
New York,2020-02-15 15:00:00,44.808550532890379
New York,2020-02-15 16:00:00,45.445920436492273
New York,2020-02-15 17:00:00,43.31417566405981
New York,2020-02-15 18:00:00,46.55303058305654
New York,2020-02-15 19:00:00,38.8055399267563
New York,2020-02-15 20:00:00,35.73065037628357
New York,2020-02-15 21:00:00,34.615403821330318
New York,2020-02-15 22:00:00,29.449235434701215
New York,2020-02-15 23:00:00,31.726390680765526
New York,2020-02-16 00:00:00,28.545297725434558
New York,2020-02-16 01:00:00,19.48847441490306
New York,2020-02-16 02:00:00,18.51711531258422
New York,2020-02-16 03:00:00,17.632678078985197
New York,2020-02-16 04:00:00,14.924483016307672
New York,2020-02-16 05:00:00,7.60883871807265
New York,2020-02-16 06:00:00,14.981460161296964
New York,2020-02-16 07:00:00,22.863585149646212
New York,2020-02-16 08:00:00,32.16820794269745
New York,2020-02-16 09:00:00,37.731368481085134
New York,2020-02-16 10:00:00,39.59042851420854
New York,2020-02-16 11:00:00,39.00048798212071
New York,2020-02-16 12:00:00,40.064506392511369
New York,2020-02-16 13:00:00,41.854341121677884
New York,2020-02-16 14:00:00,43.098312184836416
New York,2020-02-16 15:00:00,41.350390271150985
New York,2020-02-16 16:00:00,39.48390905795808
New York,2020-02-16 17:00:00,41.693418904385673
New York,2020-02-16 18:00:00,40.867753491291396
New York,2020-02-16 19:00:00,35.294310821225686
New York,2020-02-16 20:00:00,30.209909484559162
New York,2020-02-16 21:00:00,26.215075802113464
New York,2020-02-16 22:00:00,20.608849347730303
New York,2020-02-16 23:00:00,21.496184087010135
New York,2020-02-17 00:00:00,18.664509536538215
New York,2020-02-17 01:00:00,9.3622605668609
New York,2020-02-17 02:00:00,5.8708574118767807
New York,2020-02-17 03:00:00,10.289924054636277
New York,2020-02-17 04:00:00,4.331823332472843
New York,2020-02-17 05:00:00,6.36665648848958
New York,2020-02-17 06:00:00,11.48118640144798
New York,2020-02-17 07:00:00,22.657927489635934
New York,2020-02-17 08:00:00,34.280342477969391
New York,2020-02-17 09:00:00,39.600055803504539
New York,2020-02-17 10:00:00,40.115122323782956
New York,2020-02-17 11:00:00,43.555314541993248
New York,2020-02-17 12:00:00,44.721455608757545
New York,2020-02-17 13:00:00,46.761982075926454
New York,2020-02-17 14:00:00,47.202297888069573
New York,2020-02-17 15:00:00,43.447363205738263
New York,2020-02-17 16:00:00,42.041326162738649
New York,2020-02-17 17:00:00,40.286139560289278
New York,2020-02-17 18:00:00,42.396243754287319
New York,2020-02-17 19:00:00,33.202900681722753
New York,2020-02-17 20:00:00,28.38320854398847
New York,2020-02-17 21:00:00,26.598634420748873
New York,2020-02-17 22:00:00,17.46906759614437
New York,2020-02-17 23:00:00,19.266797496537208
New York,2020-02-18 00:00:00,13.907100573530432
New York,2020-02-18 01:00:00,13.314771560263569
New York,2020-02-18 02:00:00,13.474183029749447
New York,2020-02-18 03:00:00,10.294207396647323
New York,2020-02-18 04:00:00,7.22374200721371
New York,2020-02-18 05:00:00,13.80110192674508
